d_antenna_zoom1,s1_spacing,R,z_R,z_new,w_new,w0_new
0.3,0.5963636363636364,0.597028558096613,0.22730808329315996,0.07444655968705738,17.901456049862464,17.012279109126016
0.3,0.6093939393939394,0.6012347354420855,0.23020295949101752,0.06993749232972302,17.892924691833674,17.120266100123278
0.3,0.6224242424242424,0.6054497330786194,0.23310196086065807,0.06531522962824875,17.89124449811108,17.2277286524689
0.3,0.6354545454545455,0.6096728234298611,0.2360035282368346,0.06057900657602595,17.896583201845488,17.33461925881729
0.3,0.6484848484848486,0.6139032465570926,0.2389060477935078,0.055728123185035255,17.9091014859842,17.440889527976573
0.3,0.6615151515151516,0.618140209167274,0.2418078515171156,0.050761947930931625,17.92895235783529,17.546490212547926
0.3,0.6745454545454546,0.622382883602201,0.24470721783362764,0.04567992121946299,17.956280557851773,17.651371239308755
0.3,0.6875757575757576,0.6266304068091733,0.2476023723958097,0.040481558865137664,17.99122200983765,17.755481742396825
0.3,0.7006060606060607,0.6308818792936606,0.2504914890368185,0.03516645557242084,18.033903319384944,17.858770099345357
0.3,0.7136363636363636,0.635136364054507,0.25337269089589687,0.02973428840911887,18.084441326799382,17.96118397001197
0.3,0.7266666666666667,0.639392885502331,0.2562440517215302,0.02418482026099326,18.1429427200711,18.062670338435968
0.3,0.7396969696969697,0.6436504283618392,0.2591035973569483,0.01851790325605469,18.209503712611046,18.16317555764971
0.3,0.7527272727272728,0.647907936558893,0.26194930741234057,0.012733482146399692,18.284209789523644,18.26264539746035
0.3,0.7657575757575759,0.6521643120932589,0.264779117127545,0.006831597634915027,18.36713552514632,18.361025095207886
0.3,0.7787878787878788,0.6564184138980848,0.26759091942833935,0.0008123896336465572,18.45834447348508,18.458259409494776
0.3,0.7918181818181819,0.6606690566872642,0.27038256717873727,-0.005323899559843828,18.55788913204278,18.55429267687076
0.3,0.8048484848484849,0.6649150097919763,0.27315187563092813,-0.011576922182244763,18.665810978404913,18.64906887144446
0.3,0.8178787878787879,0.6691549959878138,0.2758966250736712,-0.017946222034882813,18.78214057784719,18.742531667380717
0.3,0.8309090909090909,0.6733876903140542,0.27861456367906035,-0.02443123163955038,18.90689775919037,18.834624504229247
0.3,0.843939393939394,0.6776117188867857,0.28130341054665103,-0.031031269534858425,19.040091855176133,18.92529065501681
0.3,0.856969696969697,0.6818256577077261,0.2839608589429367,-0.0377455377283869,19.18172200279646,19.014473297020626
0.3,0.8700000000000001,0.6860280314707704,0.2865845797331352,-0.04457311932002577,19.331777498296326,19.102115585126562
0.3,0.883030303030303,0.690217312368448,0.28917222500117007,-0.051512976311925765,19.49023820099668,19.188160727660787
0.3,0.8960606060606061,0.6943919189006598,0.2917214318526118,-0.058563947620432835,19.657074979660802,19.272552064568647
0.3,0.9090909090909092,0.6985502146882426,0.29422982639420986,-0.06572474730521974,19.832250194851905,19.355233147799325
0.3,0.9221212121212121,0.7026905072941263,0.2966950278824771,-0.07299396303059649,20.015718210602426,19.436147823739958
0.3,0.9351515151515152,0.7068110470550238,0.29911465303261303,-0.08037005477362322,20.207425928725396,19.51524031752774
0.3,0.9481818181818182,0.7109100259268258,0.30148632047786117,-0.08785135379319997,20.407313339236815,19.59245531905359
0.3,0.9612121212121213,0.7149855763470866,0.3038076553682221,-0.09543606187374772,20.6153140806085,19.66773807045671
0.3,0.9742424242424244,0.7190357701182181,0.3060762940962575,-0.10312225085642275,20.831356003918174,19.741034454894823
0.3,0.9872727272727273,0.7230586173152377,0.3082898891365866,-0.11090786247002155,21.055361735389145,19.812291086361547
0.3,1.0003030303030302,0.7270520652221737,0.31044611398454847,-0.11879070847284447,21.2872492322982,19.881455400309278
0.3,1.0133333333333334,0.7310139973014689,0.312542668178429,-0.12676847111577952,21.52693232775873,19.94847574482361
0.3,1.0263636363636364,0.7349422322009858,0.3145772823886308,-0.1348387039357552,21.774321260440075,20.013301472084137
0.3,1.0393939393939395,0.7388345228034947,0.3165477235562072,-0.14299883288749965,22.029323185848508,20.075883029836007
0.3,1.0524242424242425,0.742688555323767,0.3184518000622916,-0.15124615782022074,22.29184266635468,20.136172052587483
0.3,1.0654545454545454,0.7465019484587019,0.32028736690916026,-0.15957785430441485,22.561782137697282,20.19412145224058
0.3,1.0784848484848486,0.7502722525961749,0.3220523308929574,-0.16799097581251085,22.83904235021116,20.24968550785535
0.3,1.0915151515151515,0.7539969490885816,0.32374465574751915,-0.1764824562554772,23.123522783513785,20.302819954243134
0.3,1.1045454545454547,0.7576734495973456,0.32536236723823725,-0.18504911287587197,23.41512203383075,20.353482069080172
0.3,1.1175757575757577,0.761299095514927,0.3269035581845571,-0.19368764949610284,23.7137381735449,20.401630758231317
0.3,1.1306060606060606,0.7648711574711675,0.32836639338945206,-0.20239466011890733,24.019269082912786,20.447226638972662
0.3,1.1436363636363638,0.7683868349310885,0.32974911445413957,-0.21116663287526746,24.331612754206084,20.490232120803604
0.3,1.1566666666666667,0.7718432558915282,0.33105004445633773,-0.21999995431314912,24.65066756880375,20.530611483541907
0.3,1.1696969696969697,0.7752374766842896,0.33226759247055704,-0.22889091401863326,24.97633254798647,20.568330952400117
0.3,1.1827272727272728,0.7785664818937306,0.33340025790926453,-0.23783570955917316,25.308507578368665,20.60335876974863
0.3,1.1957575757575758,0.7818271843969902,0.33444663466424635,-0.24683045173690718,25.64709361304932,20.635665263279307
0.3,1.2087878787878787,0.7850164255352756,0.335405415028138,-0.25587117013818794,25.991992849673906,20.66522291029387
0.3,1.221818181818182,0.7881309754248826,0.3362753933768808,-0.26495381896375464,26.343108886678785,20.692006397853675
0.3,1.2348484848484849,0.7911675334168276,0.3370554695947988,-0.2740742831223276,26.70034685904138,20.715992678541333
0.3,1.247878787878788,0.7941227287141492,0.3377446522250679,-0.28322838456881444,27.06361355488621,20.73716102160036
0.3,1.260909090909091,0.7969931211561332,0.3383420613295606,-0.29241188886683306,27.43281751430314,20.7554930592363
0.3,1.273939393939394,0.7997752021788289,0.3388469310433842,-0.3016205119538781,27.80786911172295,20.770972827881355
0.3,1.286969696969697,0.8024653959613584,0.3392586118108922,-0.3108499270861955,28.188680623168985,20.783586804244923
0.3,1.3,0.8050600607675846,0.3395765722915068,-0.32009577193930094,28.575166279665766,20.79332393599362
